Order_ID,Order_Date,Customer_ID,Product_ID,Employee_ID,Branch_ID,Payment_ID,Delivery_ID,Quantity,Unit_Price,Discount,Sales_Amount,Cost,Profit,Sales_Target,Order_Status
O00199,4/24/2022 0:00,C0690,P296,E016,B11,PAY00199,D00199,4,885.57,0.19,2869.25,2312.94,556.31,3424,Cancelled
O00200,5/31/2022 0:00,C0038,P133,E075,B14,PAY00200,D00200,5,1268.22,0.15,5389.94,3758.58,1631.36,4003,Delivered
O00201,12/2/2021 0:00,C0912,P280,E017,B06,PAY00201,D00201,5,621.54,0.16,2610.47,2004.53,605.94,4349,Cancelled
O00202,11/30/2022 0:00,C0973,P226,E148,B09,PAY00202,D00202,5,558.98,0.13,2431.56,1762.83,668.73,2292,Delivered
O00203,12/16/2023 0:00,C0726,P276,E111,B08,PAY00203,D00203,1,1339.99,0.07,1246.19,829.32,416.87,1289,Pending
O00204,7/20/2022 0:00,C0013,P096,E070,B14,PAY00204,D00204,2,671.68,0.08,1235.89,1077.25,158.64,4057,Pending
O00205,2/29/2020 0:00,C0325,P218,E080,B08,PAY00205,D00205,2,810.72,0.14,1394.44,1254.6,139.84,4612,Pending
O00206,8/23/2025 0:00,C1129,P179,E048,B04,PAY00206,D00206,5,227.41,0.09,1034.72,915.88,118.84,3037,Delivered
O00207,9/27/2024 0:00,C0125,P004,E115,B13,PAY00207,D00207,4,472.34,0.05,1794.89,1469.31,325.58,1498,Pending
O00208,3/23/2021 0:00,C0644,P097,E002,B05,PAY00208,D00208,1,1344.81,0.05,1277.57,897.09,380.48,4957,Delivered
O00209,5/10/2024 0:00,C0440,P228,E010,B10,PAY00209,D00209,2,797.4,0.01,1578.85,1281.98,296.87,4944,Cancelled
O00210,7/12/2023 0:00,C0956,P040,E067,B01,PAY00210,D00210,5,662.08,0.09,3012.46,2050.4,962.06,2322,Cancelled
O00211,1/10/2021 0:00,C0474,P263,E021,B13,PAY00211,D00211,5,1112.73,0.13,4840.38,4172.82,667.56,2453,Pending
O00212,9/14/2020 0:00,C0168,P128,E058,B13,PAY00212,D00212,2,802.11,0.09,1459.84,1164.98,294.86,2144,Cancelled
O00213,6/1/2021 0:00,C0084,P105,E009,B12,PAY00213,D00213,4,775.51,0,3102.04,1861.76,1240.28,3918,Pending
O00214,9/21/2021 0:00,C0184,P213,E032,B07,PAY00214,D00214,4,930.17,0.14,3199.78,2289.78,910,1848,Pending
O00215,12/29/2020 0:00,C0700,P181,E075,B05,PAY00215,D00215,2,1224.74,0.2,1959.58,1313.08,646.5,4302,Pending
O00216,10/22/2024 0:00,C1046,P039,E043,B05,PAY00216,D00216,1,604.74,0.04,580.55,414.88,165.67,3172,Delivered
O00217,5/19/2020 0:00,C0720,P226,E025,B12,PAY00217,D00217,1,27.27,0.16,22.91,19.43,3.48,1339,Cancelled
O00218,6/9/2020 0:00,C0042,P130,E062,B15,PAY00218,D00218,1,1428.57,0.06,1342.86,892.77,450.09,1541,Pending
O00219,10/30/2024 0:00,C0777,P293,E130,B05,PAY00219,D00219,4,1457.4,0.16,4896.86,3038.21,1858.65,3019,Delivered
O00220,9/1/2022 0:00,C0617,P209,E050,B11,PAY00220,D00220,4,1007.5,0.14,3465.8,3037.78,428.02,512,Cancelled
O00221,1/13/2022 0:00,C1192,P218,E130,B08,PAY00221,D00221,3,1178.03,0.02,3463.41,2529.26,934.15,607,Pending
O00222,10/9/2023 0:00,C0357,P298,E129,B15,PAY00222,D00222,1,1148.8,0.01,1137.31,832.82,304.49,834,Delivered
O00223,1/2/2025 0:00,C0889,P131,E093,B06,PAY00223,D00223,5,819.16,0.12,3604.3,2525.96,1078.34,3973,Cancelled
O00224,2/16/2022 0:00,C0748,P135,E100,B01,PAY00224,D00224,5,108.26,0.09,492.58,309.16,183.42,948,Cancelled
O00225,11/23/2023 0:00,C0687,P109,E096,B05,PAY00225,D00225,1,188.56,0.05,179.13,118.11,61.02,3806,Delivered
O00226,3/26/2022 0:00,C0737,P055,E137,B03,PAY00226,D00226,5,296.71,0.07,1379.7,883.28,496.42,680,Delivered
O00227,9/1/2025 0:00,C0446,P118,E015,B11,PAY00227,D00227,1,626.06,0.15,532.15,425.22,106.93,4216,Delivered
O00228,10/18/2023 0:00,C0164,P102,E120,B04,PAY00228,D00228,5,941.24,0.04,4517.95,3448.48,1069.47,4912,Cancelled
O00229,5/19/2022 0:00,C0827,P104,E002,B05,PAY00229,D00229,1,1198.49,0.09,1090.63,978.46,112.17,3869,Pending
O00230,11/11/2023 0:00,C0467,P204,E097,B08,PAY00230,D00230,4,483.88,0.09,1761.32,1223.85,537.47,3246,Delivered
O00231,9/11/2022 0:00,C0506,P004,E001,B15,PAY00231,D00231,1,914.62,0.09,832.3,567.93,264.37,1659,Cancelled
O00232,6/29/2022 0:00,C0640,P219,E045,B13,PAY00232,D00232,2,1381.57,0.15,2348.67,1579.13,769.54,502,Delivered
O00233,1/29/2022 0:00,C1065,P096,E125,B03,PAY00233,D00233,3,752.61,0.03,2190.1,1569.35,620.75,1366,Pending
O00234,12/12/2025 0:00,C0506,P086,E024,B06,PAY00234,D00234,1,420.84,0.13,366.13,302.15,63.98,3511,Cancelled
O00235,5/31/2022 0:00,C0330,P245,E064,B15,PAY00235,D00235,5,715.63,0.06,3363.46,3013.27,350.19,2524,Pending
O00236,8/30/2024 0:00,C0042,P052,E056,B07,PAY00236,D00236,3,973.99,0.11,2600.55,2285.52,315.03,2411,Pending
O00237,6/24/2021 0:00,C0668,P055,E014,B02,PAY00237,D00237,5,1468.35,0.01,7268.33,5636.15,1632.18,2127,Delivered
O00238,8/19/2024 0:00,C0385,P294,E033,B01,PAY00238,D00238,3,1118.15,0.01,3320.91,2232.52,1088.39,1795,Pending
O00239,3/6/2024 0:00,C0898,P188,E098,B09,PAY00239,D00239,1,296.08,0.01,293.12,208.46,84.66,1999,Pending
O00240,10/23/2024 0:00,C0386,P120,E009,B01,PAY00240,D00240,2,1215.21,0.05,2308.9,1662.25,646.65,4402,Delivered
O00241,1/5/2021 0:00,C0679,P075,E145,B14,PAY00241,D00241,1,417.27,0.04,400.58,323.96,76.62,2022,Pending
O00242,5/25/2022 0:00,C1051,P188,E030,B13,PAY00242,D00242,3,1184.73,0.01,3518.65,2131.76,1386.89,803,Delivered
O00243,5/27/2024 0:00,C0805,P152,E149,B13,PAY00243,D00243,5,295.54,0.13,1285.6,920.77,364.83,966,Pending
O00244,8/8/2025 0:00,C0218,P051,E063,B13,PAY00244,D00244,4,1404.28,0.15,4774.55,4252.06,522.49,2904,Delivered
O00245,10/6/2020 0:00,C0810,P028,E093,B05,PAY00245,D00245,1,323.54,0.15,275.01,191.14,83.87,4241,Pending
O00246,5/1/2022 0:00,C0456,P252,E105,B07,PAY00246,D00246,1,1490.02,0.05,1415.52,1238.38,177.14,3566,Cancelled
O00247,7/29/2024 0:00,C0783,P300,E076,B04,PAY00247,D00247,2,231.67,0.02,454.07,318.96,135.11,2214,Delivered
O00248,5/23/2025 0:00,C0687,P034,E146,B06,PAY00248,D00248,1,1154.22,0.05,1096.51,736.5,360.01,653,Delivered
O00249,4/19/2021 0:00,C0583,P225,E067,B06,PAY00249,D00249,4,383.35,0.02,1502.73,1201.27,301.46,1103,Delivered
O00250,3/8/2021 0:00,C0551,P106,E060,B13,PAY00250,D00250,5,885.1,0.18,3628.91,2988.74,640.17,1749,Cancelled
O00251,10/20/2022 0:00,C0620,P103,E004,B13,PAY00251,D00251,2,21.46,0.03,41.63,31.56,10.07,1998,Delivered
O00252,8/24/2020 0:00,C0960,P177,E009,B13,PAY00252,D00252,4,933,0.04,3582.72,3119.52,463.2,4003,Cancelled
O00253,6/27/2021 0:00,C0863,P055,E109,B14,PAY00253,D00253,4,574.33,0.1,2067.59,1815.06,252.53,1378,Delivered
O00254,12/31/2022 0:00,C0591,P295,E059,B04,PAY00254,D00254,4,302.07,0.09,1099.53,690.93,408.6,1385,Pending
O00255,6/22/2020 0:00,C0652,P290,E047,B06,PAY00255,D00255,5,1185.08,0.02,5806.89,3701.22,2105.67,2881,Delivered
O00256,11/12/2025 0:00,C0907,P290,E073,B14,PAY00256,D00256,3,650.42,0.04,1873.21,1288,585.21,3051,Delivered
O00257,1/28/2025 0:00,C0058,P057,E132,B13,PAY00257,D00257,1,1494.97,0.12,1315.57,923.23,392.34,3671,Pending
O00258,4/23/2021 0:00,C0509,P122,E066,B11,PAY00258,D00258,4,678.22,0.15,2305.95,1928.44,377.51,4544,Cancelled
O00259,4/22/2023 0:00,C0490,P245,E117,B11,PAY00259,D00259,2,429.65,0.09,781.96,560.45,221.51,3918,Delivered
O00260,3/9/2025 0:00,C1179,P262,E133,B13,PAY00260,D00260,2,910.98,0.17,1512.23,1312.72,199.51,2920,Pending
O00261,8/7/2021 0:00,C0515,P235,E064,B15,PAY00261,D00261,3,1409.76,0.16,3552.6,2942.71,609.89,1033,Cancelled
O00262,7/26/2020 0:00,C1168,P174,E132,B03,PAY00262,D00262,3,1441.66,0.19,3503.23,2574.51,928.72,2816,Delivered
O00263,1/30/2022 0:00,C0604,P066,E081,B11,PAY00263,D00263,3,1249.21,0.11,3335.39,2081.16,1254.23,3467,Delivered
O00264,11/25/2020 0:00,C0625,P095,E044,B07,PAY00264,D00264,2,1259.03,0.13,2190.71,1804.44,386.27,2766,Cancelled
O00265,2/19/2023 0:00,C0179,P247,E086,B11,PAY00265,D00265,1,1300.1,0.02,1274.1,965.65,308.45,839,Cancelled
O00266,2/13/2020 0:00,C0545,P294,E116,B07,PAY00266,D00266,3,1332.95,0.07,3718.93,2667.31,1051.62,1210,Cancelled
O00267,4/20/2025 0:00,C0576,P067,E059,B01,PAY00267,D00267,5,857.58,0.12,3773.35,2285.28,1488.07,3490,Pending
O00268,11/21/2025 0:00,C0867,P066,E005,B05,PAY00268,D00268,1,1313.35,0.11,1168.88,734.77,434.11,1104,Cancelled
O00269,12/16/2022 0:00,C0476,P106,E099,B01,PAY00269,D00269,5,458.55,0.13,1994.69,1559.45,435.24,4911,Delivered
O00270,4/7/2020 0:00,C0775,P117,E093,B10,PAY00270,D00270,1,636.36,0.16,534.54,451.63,82.91,2504,Pending
O00271,4/23/2024 0:00,C0660,P203,E150,B09,PAY00271,D00271,3,896.05,0.17,2231.16,1597.42,633.74,4861,Delivered
O00272,5/17/2021 0:00,C0696,P093,E108,B14,PAY00272,D00272,5,499.82,0.14,2149.23,1645.82,503.41,707,Cancelled
O00273,6/23/2020 0:00,C0202,P284,E116,B15,PAY00273,D00273,3,52.54,0.14,135.55,112.66,22.89,1060,Cancelled
O00274,5/20/2021 0:00,C1126,P018,E122,B05,PAY00274,D00274,5,1476.4,0.06,6939.08,5904.27,1034.81,3146,Pending
O00275,9/14/2023 0:00,C0339,P125,E061,B03,PAY00275,D00275,4,300.97,0.03,1167.76,884.9,282.86,3993,Delivered
O00276,6/1/2022 0:00,C0217,P014,E135,B05,PAY00276,D00276,3,522.76,0.11,1395.77,1196.39,199.38,4520,Delivered
O00277,4/7/2023 0:00,C0452,P024,E049,B02,PAY00277,D00277,3,659.93,0.11,1762.01,1112.14,649.87,2388,Cancelled
O00278,1/19/2021 0:00,C1050,P237,E088,B04,PAY00278,D00278,4,1372.78,0.18,4502.72,3922.83,579.89,1805,Delivered
O00279,7/18/2020 0:00,C0231,P070,E046,B05,PAY00279,D00279,4,479.29,0.13,1667.93,1355.09,312.84,2901,Delivered
O00280,11/12/2021 0:00,C0888,P023,E032,B07,PAY00280,D00280,5,1356.08,0.01,6712.6,4209.24,2503.36,2707,Pending
O00281,2/14/2022 0:00,C0835,P162,E107,B03,PAY00281,D00281,3,1146.64,0.17,2855.13,2211.2,643.93,2571,Cancelled
O00282,8/19/2023 0:00,C1032,P234,E147,B08,PAY00282,D00282,1,338.04,0.15,287.33,199.32,88.01,2103,Delivered
O00283,5/19/2020 0:00,C0277,P139,E091,B13,PAY00283,D00283,4,146.58,0.02,574.59,508.71,65.88,2198,Pending
O00284,7/1/2023 0:00,C0736,P069,E145,B06,PAY00284,D00284,4,1176.68,0.13,4094.85,2812.13,1282.72,3442,Cancelled
O00285,12/8/2021 0:00,C0850,P215,E074,B10,PAY00285,D00285,3,1023.37,0.19,2486.79,1770.89,715.9,1575,Delivered
O00286,5/25/2020 0:00,C0508,P192,E061,B04,PAY00286,D00286,4,299.74,0.17,995.14,739.37,255.77,2126,Delivered
O00287,11/27/2023 0:00,C0578,P253,E040,B03,PAY00287,D00287,2,98.36,0.02,192.79,149.97,42.82,1627,Delivered
O00288,3/15/2021 0:00,C0674,P163,E047,B01,PAY00288,D00288,4,1325.69,0.01,5249.73,3971.92,1277.81,3673,Cancelled
O00289,3/2/2025 0:00,C0446,P177,E096,B02,PAY00289,D00289,5,194.8,0.05,925.3,718.79,206.51,3985,Pending
O00290,4/26/2025 0:00,C0922,P198,E063,B06,PAY00290,D00290,1,1082.83,0.02,1061.17,847.33,213.84,2491,Pending
O00291,7/28/2023 0:00,C1113,P189,E022,B03,PAY00291,D00291,4,250.25,0.13,870.87,676.22,194.65,3389,Delivered
O00292,7/16/2025 0:00,C0726,P136,E069,B12,PAY00292,D00292,1,197.96,0.07,184.1,140.11,43.99,4860,Delivered
O00293,9/23/2023 0:00,C1079,P295,E020,B03,PAY00293,D00293,2,1107.83,0.06,2082.72,1745.35,337.37,1306,Pending
O00294,2/4/2021 0:00,C0277,P119,E150,B06,PAY00294,D00294,4,957,0.01,3789.72,2857.99,931.73,1748,Pending
O00295,6/15/2021 0:00,C0803,P247,E094,B09,PAY00295,D00295,1,861.12,0.05,818.06,687.76,130.3,4166,Pending
O00296,11/15/2023 0:00,C1192,P235,E084,B14,PAY00296,D00296,4,535.52,0.09,1949.29,1514.16,435.13,1992,Pending
O00297,6/8/2025 0:00,C1022,P035,E004,B07,PAY00297,D00297,1,262.14,0.19,212.33,175.38,36.95,2902,Pending
O00298,3/20/2025 0:00,C0679,P057,E018,B13,PAY00298,D00298,2,553.2,0.16,929.38,798.1,131.28,3479,Pending
O00299,10/30/2022 0:00,C0021,P219,E090,B05,PAY00299,D00299,5,193.41,0.15,821.99,660.75,161.24,4932,Delivered
O00300,4/25/2025 0:00,C0664,P128,E042,B13,PAY00300,D00300,3,717.49,0.16,1808.07,1366.21,441.86,4379,Cancelled
O00301,12/28/2025 0:00,C1136,P057,E116,B02,PAY00301,D00301,1,216.27,0.06,203.29,131.86,71.43,4602,Cancelled
O00302,2/10/2023 0:00,C0654,P274,E112,B14,PAY00302,D00302,5,644.07,0.1,2898.32,2197.74,700.58,1250,Delivered
O00303,5/8/2025 0:00,C0440,P290,E072,B03,PAY00303,D00303,1,84.42,0.18,69.22,57.63,11.59,4928,Cancelled
O00304,10/29/2022 0:00,C0155,P239,E112,B04,PAY00304,D00304,4,952.08,0.19,3084.74,1870,1214.74,2884,Cancelled
O00305,7/19/2022 0:00,C0666,P037,E013,B10,PAY00305,D00305,5,1321.28,0.1,5945.76,5083.21,862.55,2442,Cancelled
O00306,8/9/2021 0:00,C0442,P179,E023,B03,PAY00306,D00306,1,471.49,0.02,462.06,304.42,157.64,1625,Pending
O00307,1/28/2020 0:00,C0155,P058,E083,B15,PAY00307,D00307,2,1457.22,0.14,2506.42,2186.41,320.01,3753,Cancelled
O00308,1/11/2023 0:00,C0051,P094,E128,B08,PAY00308,D00308,1,854.73,0.03,829.09,561.92,267.17,3345,Pending
O00309,3/7/2021 0:00,C1077,P278,E111,B15,PAY00309,D00309,5,1212.42,0.05,5758.99,4109.67,1649.32,623,Cancelled
O00310,8/16/2020 0:00,C0467,P079,E001,B02,PAY00310,D00310,1,286.58,0.17,237.86,196.54,41.32,4668,Delivered
O00311,3/21/2025 0:00,C0392,P043,E147,B13,PAY00311,D00311,2,826.97,0.05,1571.24,1226.79,344.45,4037,Delivered
O00312,7/19/2024 0:00,C0917,P033,E112,B13,PAY00312,D00312,4,1289.51,0.06,4848.56,4298.33,550.23,2797,Cancelled
O00313,4/13/2021 0:00,C0808,P236,E043,B01,PAY00313,D00313,2,788.54,0.16,1324.75,1021.53,303.22,1598,Cancelled
O00314,5/26/2022 0:00,C0122,P169,E044,B14,PAY00314,D00314,5,660.27,0.09,3004.23,2259.61,744.62,3637,Pending
O00315,5/12/2023 0:00,C0103,P181,E143,B06,PAY00315,D00315,1,1174.54,0.17,974.87,794.88,179.99,4090,Cancelled
O00316,6/24/2020 0:00,C1145,P010,E148,B03,PAY00316,D00316,1,1394.77,0.03,1352.93,1095.13,257.8,3807,Delivered
O00317,9/15/2025 0:00,C0291,P080,E036,B06,PAY00317,D00317,4,211.15,0.14,726.36,618.96,107.4,933,Delivered
O00318,3/20/2020 0:00,C0888,P098,E074,B09,PAY00318,D00318,3,914.88,0.13,2387.84,2021.9,365.94,4179,Delivered
O00319,7/10/2022 0:00,C1120,P177,E038,B14,PAY00319,D00319,5,594.1,0.17,2465.51,2061.73,403.78,1356,Pending
O00320,7/2/2020 0:00,C0770,P100,E027,B13,PAY00320,D00320,1,843.7,0.17,700.27,537.18,163.09,555,Cancelled
O00321,1/10/2020 0:00,C0855,P038,E003,B04,PAY00321,D00321,2,1279.41,0.14,2200.59,1591.51,609.08,3848,Pending
O00322,6/14/2020 0:00,C0973,P300,E125,B08,PAY00322,D00322,4,1127.15,0.18,3697.05,2745.96,951.09,2726,Pending
O00323,3/19/2025 0:00,C0314,P004,E102,B08,PAY00323,D00323,2,380.25,0.14,654.03,537.22,116.81,3075,Cancelled
O00324,2/25/2023 0:00,C0180,P020,E049,B15,PAY00324,D00324,5,1164.69,0.14,5008.17,4206.5,801.67,2139,Cancelled
O00325,1/1/2025 0:00,C0552,P298,E055,B07,PAY00325,D00325,3,1231.55,0.19,2992.67,2319.37,673.3,2623,Delivered
O00326,3/8/2023 0:00,C0564,P180,E081,B02,PAY00326,D00326,2,1340.42,0.04,2573.61,2229.98,343.63,1508,Delivered
O00327,11/4/2024 0:00,C0137,P145,E002,B08,PAY00327,D00327,2,1399.02,0.01,2770.06,2241.56,528.5,4887,Cancelled
O00328,4/18/2023 0:00,C0464,P045,E001,B04,PAY00328,D00328,5,120.59,0.14,518.54,421.73,96.81,880,Delivered
O00329,11/22/2024 0:00,C0228,P191,E102,B06,PAY00329,D00329,3,1284.73,0.07,3584.4,2221.89,1362.51,3933,Pending
O00330,12/16/2022 0:00,C0053,P072,E098,B12,PAY00330,D00330,3,1471.13,0.11,3927.92,3048.11,879.81,2342,Pending
O00331,5/8/2025 0:00,C1031,P014,E094,B09,PAY00331,D00331,3,1140.95,0.1,3080.57,1880.34,1200.23,2736,Cancelled
O00332,9/25/2023 0:00,C0606,P219,E039,B06,PAY00332,D00332,3,120.64,0.01,358.3,244.13,114.17,3698,Delivered
O00333,7/26/2022 0:00,C0757,P230,E035,B09,PAY00333,D00333,4,406.7,0.19,1317.71,858.98,458.73,2247,Delivered
O00334,2/22/2025 0:00,C0241,P081,E023,B11,PAY00334,D00334,3,1494.67,0.11,3990.77,3145.12,845.65,3490,Delivered
O00335,1/27/2021 0:00,C1107,P098,E025,B14,PAY00335,D00335,3,1171.72,0.09,3198.8,2575.91,622.89,1976,Delivered
O00336,12/23/2020 0:00,C0587,P299,E132,B13,PAY00336,D00336,4,699.65,0.07,2602.7,2223.17,379.53,3859,Cancelled
O00337,4/29/2025 0:00,C0418,P042,E106,B09,PAY00337,D00337,2,360.15,0.05,684.28,587.43,96.85,4729,Pending
O00338,10/30/2022 0:00,C0502,P228,E074,B14,PAY00338,D00338,3,86.68,0.04,249.64,195.73,53.91,3133,Pending
O00339,3/26/2022 0:00,C0711,P003,E004,B01,PAY00339,D00339,2,879.33,0.07,1635.55,1003.56,631.99,3608,Delivered
O00340,8/17/2022 0:00,C0870,P271,E093,B09,PAY00340,D00340,2,396.38,0.05,753.12,548.69,204.43,782,Cancelled
O00341,4/7/2022 0:00,C0232,P144,E073,B14,PAY00341,D00341,2,1054.17,0.1,1897.51,1480.19,417.32,1159,Cancelled
O00342,7/10/2021 0:00,C1059,P219,E039,B02,PAY00342,D00342,5,86.77,0.08,399.14,295.03,104.11,3898,Cancelled
O00343,6/21/2023 0:00,C0589,P062,E098,B07,PAY00343,D00343,1,1213.81,0.12,1068.15,942.06,126.09,3933,Cancelled
O00344,5/21/2025 0:00,C0372,P219,E023,B01,PAY00344,D00344,2,390.27,0.11,694.68,473.16,221.52,2874,Delivered
O00345,9/27/2020 0:00,C0306,P115,E100,B15,PAY00345,D00345,5,1290.74,0.12,5679.26,4004.54,1674.72,1986,Cancelled
O00346,12/1/2022 0:00,C0311,P227,E044,B03,PAY00346,D00346,3,602.53,0.06,1699.13,1442.43,256.7,4341,Cancelled
O00347,5/14/2025 0:00,C0394,P140,E041,B07,PAY00347,D00347,2,733.84,0.13,1276.88,822.88,454,3408,Delivered
O00348,12/13/2025 0:00,C0144,P122,E121,B03,PAY00348,D00348,3,306.52,0.2,735.65,505.61,230.04,3936,Delivered
O00349,5/29/2024 0:00,C1038,P194,E081,B12,PAY00349,D00349,4,1234.91,0.03,4791.45,3020.14,1771.31,4806,Pending
O00350,8/27/2022 0:00,C0269,P097,E053,B12,PAY00350,D00350,4,1391.08,0.14,4785.32,3208.2,1577.12,2982,Cancelled
O00351,2/18/2025 0:00,C0243,P101,E146,B05,PAY00351,D00351,1,931.69,0.11,829.2,582.93,246.27,4290,Delivered
O00352,2/11/2025 0:00,C0924,P061,E024,B02,PAY00352,D00352,1,1132.38,0.13,985.17,829.26,155.91,3697,Pending
O00353,8/14/2025 0:00,C0671,P287,E084,B07,PAY00353,D00353,3,1070.17,0.17,2664.72,1669.62,995.1,2408,Cancelled
O00354,2/21/2025 0:00,C0715,P283,E093,B11,PAY00354,D00354,1,903,0.15,767.55,537.11,230.44,1083,Cancelled
O00355,5/27/2025 0:00,C0331,P294,E112,B03,PAY00355,D00355,4,314.66,0.04,1208.29,755.18,453.11,2132,Pending
O00356,11/2/2020 0:00,C0981,P183,E037,B07,PAY00356,D00356,3,1160.02,0.06,3271.26,2358.67,912.59,1388,Delivered
O00357,12/12/2023 0:00,C0944,P257,E018,B01,PAY00357,D00357,2,744.34,0.06,1399.36,1063.36,336,1295,Pending
O00358,12/6/2021 0:00,C0108,P188,E024,B06,PAY00358,D00358,3,474.38,0.06,1337.75,1012,325.75,1636,Cancelled
O00359,2/11/2024 0:00,C1160,P208,E034,B09,PAY00359,D00359,1,140.22,0.01,138.82,101.04,37.78,3761,Pending
O00360,12/31/2020 0:00,C0448,P230,E140,B03,PAY00360,D00360,3,117.87,0.1,318.25,235.06,83.19,953,Cancelled
O00361,7/24/2025 0:00,C0483,P054,E107,B11,PAY00361,D00361,5,351.82,0.1,1583.19,1386.59,196.6,1463,Pending
O00362,5/15/2021 0:00,C0529,P070,E071,B05,PAY00362,D00362,3,1264.45,0.02,3717.48,2987.62,729.86,4215,Delivered
O00363,10/6/2024 0:00,C0827,P124,E047,B07,PAY00363,D00363,3,656.79,0.1,1773.33,1490.56,282.77,818,Cancelled
O00364,11/12/2021 0:00,C0662,P091,E084,B14,PAY00364,D00364,5,1477.48,0.1,6648.66,4563.98,2084.68,1783,Delivered
O00365,4/10/2025 0:00,C0616,P077,E135,B15,PAY00365,D00365,3,937.51,0.04,2700.03,2000.28,699.75,968,Cancelled
O00366,11/18/2022 0:00,C0085,P226,E061,B02,PAY00366,D00366,3,310.54,0.17,773.24,621.66,151.58,3882,Pending
O00367,8/29/2021 0:00,C1089,P075,E142,B03,PAY00367,D00367,5,151.18,0.06,710.55,490.15,220.4,3158,Delivered
O00368,5/19/2022 0:00,C1041,P182,E017,B09,PAY00368,D00368,2,1011.99,0,2023.98,1533.46,490.52,4139,Delivered
O00369,12/13/2025 0:00,C0886,P047,E138,B12,PAY00369,D00369,5,1117.27,0.19,4524.94,3015.43,1509.51,4469,Delivered
O00370,8/4/2022 0:00,C0053,P288,E012,B01,PAY00370,D00370,2,1063.44,0.06,1999.27,1581.43,417.84,2362,Delivered
O00371,7/27/2021 0:00,C0307,P059,E029,B06,PAY00371,D00371,4,1040.39,0.09,3787.02,3393.05,393.97,3965,Delivered
O00372,3/31/2025 0:00,C0451,P114,E070,B11,PAY00372,D00372,1,1137.69,0.13,989.79,670.42,319.37,899,Delivered
O00373,5/11/2025 0:00,C0094,P251,E110,B11,PAY00373,D00373,1,468.99,0.12,412.71,260.92,151.79,2547,Delivered
O00374,1/8/2025 0:00,C0219,P045,E014,B15,PAY00374,D00374,1,935.2,0.1,841.68,704.14,137.54,2719,Cancelled
O00375,1/4/2021 0:00,C0603,P260,E065,B02,PAY00375,D00375,2,716.9,0.14,1233.07,856.45,376.62,1084,Delivered
O00376,2/23/2025 0:00,C0546,P199,E125,B11,PAY00376,D00376,4,1041.9,0.15,3542.46,2699.96,842.5,1231,Delivered
O00377,5/25/2025 0:00,C0795,P280,E149,B07,PAY00377,D00377,1,482.91,0.1,434.62,306.8,127.82,3001,Cancelled
O00378,7/11/2020 0:00,C1037,P097,E111,B01,PAY00378,D00378,1,1003.49,0.15,852.97,685.77,167.2,1225,Pending
O00379,10/30/2021 0:00,C1134,P163,E020,B06,PAY00379,D00379,1,1471.52,0.05,1397.94,1158.48,239.46,2403,Pending
O00380,3/14/2024 0:00,C0909,P251,E108,B10,PAY00380,D00380,1,45.22,0.04,43.41,32.48,10.93,1412,Cancelled
O00381,10/19/2021 0:00,C1196,P258,E010,B09,PAY00381,D00381,3,720.93,0.06,2033.02,1589.74,443.28,2225,Delivered
O00382,5/9/2021 0:00,C0676,P162,E101,B11,PAY00382,D00382,4,907.43,0.02,3557.13,2887.48,669.65,2664,Pending
O00383,8/6/2022 0:00,C0090,P175,E149,B01,PAY00383,D00383,5,1322.44,0.02,6479.96,4892.97,1586.99,4063,Pending
O00384,2/27/2021 0:00,C0186,P257,E148,B12,PAY00384,D00384,5,26.35,0.14,113.3,82.94,30.36,2385,Delivered
O00385,5/4/2024 0:00,C0123,P108,E059,B11,PAY00385,D00385,4,485.49,0.18,1592.41,1238.27,354.14,628,Pending
O00386,2/19/2024 0:00,C0297,P109,E082,B10,PAY00386,D00386,3,1296.25,0.1,3499.88,2314.06,1185.82,2013,Pending
O00387,3/26/2021 0:00,C1170,P219,E050,B04,PAY00387,D00387,2,236.9,0.01,469.06,288.07,180.99,2640,Pending
O00388,2/25/2023 0:00,C1154,P205,E013,B11,PAY00388,D00388,1,1395.18,0.1,1255.66,856.67,398.99,3824,Pending
O00389,2/19/2025 0:00,C0844,P205,E054,B10,PAY00389,D00389,2,437.23,0.13,760.78,655.87,104.91,4378,Cancelled
O00390,4/3/2024 0:00,C0011,P020,E086,B13,PAY00390,D00390,1,712.43,0.01,705.31,456.25,249.06,4353,Delivered
O00391,6/5/2021 0:00,C0085,P277,E144,B11,PAY00391,D00391,1,1203.91,0.11,1071.48,878.34,193.14,1855,Pending
O00392,10/28/2024 0:00,C0969,P108,E081,B13,PAY00392,D00392,5,1207.25,0.17,5010.09,4082.48,927.61,2008,Delivered
O00393,11/14/2025 0:00,C1076,P190,E098,B11,PAY00393,D00393,2,82.7,0.02,162.09,124.95,37.14,1681,Pending
O00394,6/18/2024 0:00,C0442,P270,E037,B02,PAY00394,D00394,3,127.02,0.17,316.28,258.71,57.57,1416,Cancelled
O00395,6/3/2025 0:00,C0971,P208,E144,B12,PAY00395,D00395,5,1401.18,0.03,6795.72,5427.75,1367.97,4062,Cancelled
O00396,4/4/2025 0:00,C0584,P099,E022,B12,PAY00396,D00396,3,717.37,0.05,2044.5,1516.78,527.72,4705,Delivered
O00397,5/23/2023 0:00,C0629,P248,E068,B07,PAY00397,D00397,4,718.68,0.11,2558.5,1917.55,640.95,787,Pending
