Customer_ID,Customer_Name,Gender,Age,Country,City,Registration_Date,Customer_Segment,Loyalty_Level,Total_Orders,Customer_Rating
C1069,Customer 1069,Male,24,Kuwait,Kuwait City,2/21/2023 0:00,Consumer,Silver,6,3.7
C1070,Customer 1070,Male,45,Qatar,Doha,8/4/2020 0:00,Corporate,Platinum,14,4.4
C1071,Customer 1071,Female,63,Kuwait,Kuwait City,6/5/2025 0:00,SMB,Gold,33,3.6
C1072,Customer 1072,Female,27,Saudi Arabia,Riyadh,6/13/2024 0:00,Corporate,Platinum,9,4.6
C1073,Customer 1073,Male,58,UAE,Dubai,2/1/2025 0:00,Consumer,Platinum,4,4.1
C1074,Customer 1074,Male,60,Bahrain,Manama,1/30/2023 0:00,Corporate,Silver,43,4.5
C1075,Customer 1075,Female,32,Qatar,Doha,2/7/2023 0:00,SMB,Gold,20,4.7
C1076,Customer 1076,Male,36,Bahrain,Manama,5/19/2021 0:00,SMB,Gold,30,3.5
C1077,Customer 1077,Female,25,Oman,Muscat,6/15/2024 0:00,Consumer,Gold,34,4.9
C1078,Customer 1078,Male,51,UAE,Abu Dhabi,4/7/2024 0:00,Consumer,Silver,19,3.2
C1079,Customer 1079,Female,40,Kuwait,Kuwait City,7/25/2023 0:00,SMB,Silver,11,4.1
C1080,Customer 1080,Female,54,Bahrain,Manama,10/17/2025 0:00,Corporate,Silver,38,5
C1081,Customer 1081,Female,61,UAE,Abu Dhabi,10/26/2022 0:00,Corporate,Silver,28,4.3
C1082,Customer 1082,Male,48,Bahrain,Manama,7/11/2021 0:00,SMB,Gold,47,4.6
C1083,Customer 1083,Male,46,Bahrain,Manama,4/4/2024 0:00,Corporate,Gold,17,4.1
C1084,Customer 1084,Male,29,Saudi Arabia,Riyadh,5/8/2025 0:00,SMB,Silver,8,3
C1085,Customer 1085,Female,33,Kuwait,Kuwait City,11/21/2021 0:00,SMB,Silver,13,4.7
C1086,Customer 1086,Male,55,Saudi Arabia,Riyadh,3/24/2020 0:00,SMB,Gold,16,4.4
C1087,Customer 1087,Male,30,Kuwait,Kuwait City,1/8/2025 0:00,Consumer,Gold,3,4.8
C1088,Customer 1088,Male,40,UAE,Dubai,4/7/2022 0:00,Consumer,Gold,10,3.2
C1089,Customer 1089,Female,36,Oman,Muscat,1/9/2023 0:00,Consumer,Platinum,18,3.6
C1090,Customer 1090,Male,28,Qatar,Doha,8/25/2023 0:00,SMB,Silver,45,5
C1091,Customer 1091,Female,56,Oman,Muscat,10/6/2020 0:00,Corporate,Gold,8,3.4
C1092,Customer 1092,Female,23,Kuwait,Kuwait City,6/27/2021 0:00,Consumer,Silver,21,3.4
C1093,Customer 1093,Male,23,Kuwait,Kuwait City,4/2/2022 0:00,SMB,Platinum,2,3
C1094,Customer 1094,Male,61,Kuwait,Kuwait City,6/13/2024 0:00,SMB,Silver,22,3.7
C1095,Customer 1095,Female,62,Bahrain,Manama,4/25/2023 0:00,SMB,Gold,4,3.1
C1096,Customer 1096,Female,62,Qatar,Doha,1/20/2022 0:00,Consumer,Gold,32,4.2
C1097,Customer 1097,Male,45,Bahrain,Manama,1/14/2020 0:00,Consumer,Platinum,47,4.2
C1098,Customer 1098,Female,60,Oman,Muscat,8/10/2025 0:00,SMB,Silver,46,4.5
C1099,Customer 1099,Male,35,Saudi Arabia,Riyadh,10/9/2024 0:00,Consumer,Gold,16,4.8
C1100,Customer 1100,Female,22,Bahrain,Manama,6/6/2025 0:00,SMB,Silver,50,3.4
C1101,Customer 1101,Male,28,Saudi Arabia,Dammam,3/22/2022 0:00,SMB,Silver,45,4.9
C1102,Customer 1102,Female,57,Kuwait,Kuwait City,3/14/2023 0:00,Consumer,Silver,16,3.7
C1103,Customer 1103,Male,43,Kuwait,Kuwait City,12/10/2021 0:00,Consumer,Platinum,38,4
C1104,Customer 1104,Female,30,Qatar,Doha,6/11/2020 0:00,SMB,Gold,11,4.9
C1105,Customer 1105,Female,47,UAE,Abu Dhabi,12/2/2024 0:00,Consumer,Silver,21,4.7
C1106,Customer 1106,Female,41,Kuwait,Kuwait City,1/6/2021 0:00,SMB,Gold,4,4.6
C1107,Customer 1107,Male,31,Saudi Arabia,Jeddah,4/20/2024 0:00,SMB,Platinum,20,4.6
C1108,Customer 1108,Male,65,Saudi Arabia,Jeddah,12/27/2023 0:00,Consumer,Platinum,8,3.4
C1109,Customer 1109,Male,31,UAE,Abu Dhabi,8/23/2022 0:00,SMB,Gold,38,3.3
C1110,Customer 1110,Female,58,Saudi Arabia,Riyadh,11/5/2023 0:00,SMB,Platinum,21,3.7
C1111,Customer 1111,Male,44,Oman,Muscat,8/21/2022 0:00,Corporate,Platinum,16,3
C1112,Customer 1112,Female,49,UAE,Dubai,3/9/2022 0:00,SMB,Platinum,39,4.4
C1113,Customer 1113,Male,19,Saudi Arabia,Riyadh,7/4/2023 0:00,SMB,Silver,10,3.9
C1114,Customer 1114,Female,57,Bahrain,Manama,6/7/2024 0:00,SMB,Platinum,30,3.7
C1115,Customer 1115,Male,65,Saudi Arabia,Dammam,5/5/2022 0:00,Corporate,Gold,13,3.3
C1116,Customer 1116,Female,50,Oman,Muscat,10/4/2024 0:00,SMB,Gold,50,4.5
C1117,Customer 1117,Female,58,Saudi Arabia,Riyadh,9/2/2024 0:00,Corporate,Silver,43,3.3
C1118,Customer 1118,Male,59,Qatar,Doha,4/1/2023 0:00,Consumer,Platinum,42,3.6
C1119,Customer 1119,Female,45,Bahrain,Manama,2/19/2020 0:00,SMB,Gold,25,4.8
C1120,Customer 1120,Female,23,Oman,Muscat,5/12/2020 0:00,Consumer,Platinum,16,4.2
C1121,Customer 1121,Female,34,Kuwait,Kuwait City,3/10/2022 0:00,Consumer,Silver,37,4.9
C1122,Customer 1122,Male,45,Bahrain,Manama,9/2/2020 0:00,Consumer,Platinum,22,4.5
C1123,Customer 1123,Male,46,Bahrain,Manama,11/30/2025 0:00,Corporate,Gold,46,4.8
C1124,Customer 1124,Male,45,Qatar,Doha,5/1/2022 0:00,Corporate,Silver,37,4
C1125,Customer 1125,Female,27,Oman,Muscat,2/12/2022 0:00,Corporate,Silver,39,3.2
C1126,Customer 1126,Female,51,Oman,Muscat,12/2/2022 0:00,SMB,Silver,24,4.3
C1127,Customer 1127,Male,55,Saudi Arabia,Dammam,10/28/2021 0:00,Corporate,Platinum,19,3.8
C1128,Customer 1128,Female,60,Kuwait,Kuwait City,1/6/2022 0:00,Consumer,Silver,35,3.2
C1129,Customer 1129,Female,40,Kuwait,Kuwait City,5/28/2022 0:00,Consumer,Silver,22,4.3
C1130,Customer 1130,Male,40,Kuwait,Kuwait City,9/2/2020 0:00,Consumer,Silver,26,4.4
C1131,Customer 1131,Female,57,Bahrain,Manama,7/8/2025 0:00,Corporate,Gold,39,4.8
C1132,Customer 1132,Male,47,Bahrain,Manama,2/13/2020 0:00,SMB,Platinum,8,4.8
C1133,Customer 1133,Female,27,Qatar,Doha,3/11/2025 0:00,Corporate,Gold,19,4.1
C1134,Customer 1134,Female,30,Oman,Muscat,12/16/2021 0:00,SMB,Silver,47,4.4
C1135,Customer 1135,Female,41,Oman,Muscat,6/5/2022 0:00,SMB,Silver,47,4.6
C1136,Customer 1136,Female,23,Qatar,Doha,9/15/2025 0:00,SMB,Gold,3,4.8
C1137,Customer 1137,Male,60,Saudi Arabia,Jeddah,9/23/2020 0:00,SMB,Silver,28,4.3
C1138,Customer 1138,Male,23,Oman,Muscat,6/4/2022 0:00,SMB,Gold,42,4.4
C1139,Customer 1139,Female,32,Bahrain,Manama,3/16/2024 0:00,SMB,Gold,9,4.8
C1140,Customer 1140,Male,30,Qatar,Doha,12/13/2021 0:00,Consumer,Gold,23,4.5
C1141,Customer 1141,Female,41,UAE,Abu Dhabi,6/20/2021 0:00,Corporate,Silver,27,4.6
C1142,Customer 1142,Male,30,Bahrain,Manama,2/17/2022 0:00,Corporate,Platinum,25,4.9
C1143,Customer 1143,Male,57,Qatar,Doha,12/17/2021 0:00,SMB,Silver,16,3.4
C1144,Customer 1144,Female,58,Qatar,Doha,1/19/2024 0:00,Consumer,Silver,39,3.7
C1145,Customer 1145,Male,28,Qatar,Doha,6/21/2020 0:00,SMB,Silver,29,3.5
C1146,Customer 1146,Male,37,Qatar,Doha,9/17/2024 0:00,SMB,Silver,6,4.3
C1147,Customer 1147,Female,61,UAE,Abu Dhabi,4/5/2023 0:00,Corporate,Gold,24,4.7
C1148,Customer 1148,Female,54,Bahrain,Manama,4/15/2020 0:00,Consumer,Gold,41,4.1
C1149,Customer 1149,Female,48,Saudi Arabia,Dammam,1/18/2020 0:00,Consumer,Silver,20,4.1
C1150,Customer 1150,Female,46,Qatar,Doha,2/14/2025 0:00,Consumer,Silver,16,4.3
C1151,Customer 1151,Female,28,UAE,Abu Dhabi,2/14/2025 0:00,Corporate,Platinum,24,3.1
C1152,Customer 1152,Female,44,Kuwait,Kuwait City,7/19/2021 0:00,Consumer,Gold,2,3.1
C1153,Customer 1153,Female,48,Bahrain,Manama,9/28/2022 0:00,Corporate,Gold,10,4.4
C1154,Customer 1154,Male,20,Qatar,Doha,9/16/2021 0:00,Consumer,Gold,37,4.2
C1155,Customer 1155,Male,55,Qatar,Doha,3/10/2023 0:00,Consumer,Gold,19,4.5
C1156,Customer 1156,Male,19,Qatar,Doha,3/22/2020 0:00,SMB,Gold,44,3.2
C1157,Customer 1157,Female,54,Oman,Muscat,11/29/2020 0:00,SMB,Gold,50,4.3
C1158,Customer 1158,Female,30,Bahrain,Manama,7/26/2023 0:00,Consumer,Silver,27,3.9
C1159,Customer 1159,Male,51,Bahrain,Manama,1/29/2021 0:00,Corporate,Silver,11,3.5
C1160,Customer 1160,Male,62,Kuwait,Kuwait City,1/11/2021 0:00,Consumer,Gold,36,4.2
C1161,Customer 1161,Female,58,Saudi Arabia,Jeddah,11/27/2024 0:00,Corporate,Gold,36,3.1
C1162,Customer 1162,Male,27,Bahrain,Manama,10/7/2021 0:00,Corporate,Gold,15,4.5
C1163,Customer 1163,Male,53,Oman,Muscat,6/27/2025 0:00,Corporate,Silver,20,3.4
C1164,Customer 1164,Male,30,Qatar,Doha,3/3/2023 0:00,SMB,Gold,26,3
C1165,Customer 1165,Male,46,Bahrain,Manama,1/5/2024 0:00,Corporate,Gold,35,4.3
C1166,Customer 1166,Female,24,Saudi Arabia,Jeddah,4/26/2020 0:00,Consumer,Platinum,48,3.3
C1167,Customer 1167,Male,32,UAE,Dubai,2/25/2023 0:00,Consumer,Platinum,2,4
C1168,Customer 1168,Female,49,Saudi Arabia,Dammam,11/10/2023 0:00,SMB,Gold,12,4
C1169,Customer 1169,Male,25,UAE,Abu Dhabi,6/8/2020 0:00,SMB,Gold,21,4.7
C1170,Customer 1170,Female,27,Saudi Arabia,Jeddah,6/14/2021 0:00,Consumer,Gold,20,3.6
C1171,Customer 1171,Female,57,Bahrain,Manama,11/11/2023 0:00,Corporate,Platinum,19,3.2
C1172,Customer 1172,Female,37,Bahrain,Manama,1/5/2022 0:00,SMB,Silver,22,4.3
C1173,Customer 1173,Male,44,Oman,Muscat,10/18/2023 0:00,Corporate,Platinum,11,3
C1174,Customer 1174,Male,26,Bahrain,Manama,4/16/2021 0:00,Corporate,Gold,23,3.1
C1175,Customer 1175,Female,62,Oman,Muscat,6/20/2023 0:00,Consumer,Gold,23,3.5
C1176,Customer 1176,Female,50,Qatar,Doha,12/9/2023 0:00,Consumer,Gold,4,3.9
C1177,Customer 1177,Male,51,Saudi Arabia,Jeddah,8/16/2024 0:00,Corporate,Silver,8,3.6
C1178,Customer 1178,Female,38,UAE,Dubai,4/18/2024 0:00,Consumer,Platinum,48,5
C1179,Customer 1179,Female,20,UAE,Dubai,8/26/2024 0:00,Corporate,Platinum,5,4
C1180,Customer 1180,Male,55,Bahrain,Manama,10/4/2023 0:00,Corporate,Gold,15,3.7
C1181,Customer 1181,Female,60,Saudi Arabia,Dammam,12/22/2021 0:00,Corporate,Gold,25,3.1
C1182,Customer 1182,Male,19,Saudi Arabia,Riyadh,9/30/2020 0:00,Consumer,Silver,44,4.8
C1183,Customer 1183,Female,44,UAE,Dubai,3/17/2025 0:00,SMB,Gold,33,4.7
C1184,Customer 1184,Female,59,UAE,Dubai,4/27/2022 0:00,Corporate,Silver,11,4.5
C1185,Customer 1185,Male,39,Oman,Muscat,6/25/2023 0:00,Consumer,Gold,38,3.9
C1186,Customer 1186,Male,65,Oman,Muscat,12/12/2025 0:00,SMB,Silver,48,3.1
C1187,Customer 1187,Male,44,Kuwait,Kuwait City,9/2/2023 0:00,Consumer,Silver,26,3.5
C1188,Customer 1188,Female,45,UAE,Abu Dhabi,7/28/2023 0:00,Corporate,Silver,18,4.1
C1189,Customer 1189,Male,23,Qatar,Doha,6/21/2023 0:00,Corporate,Gold,11,3.8
C1190,Customer 1190,Female,52,Kuwait,Kuwait City,10/1/2023 0:00,SMB,Platinum,14,4.5
C1191,Customer 1191,Male,29,Oman,Muscat,1/25/2022 0:00,SMB,Platinum,27,4.7
C1192,Customer 1192,Male,63,Kuwait,Kuwait City,5/2/2021 0:00,Consumer,Gold,39,4.1
C1193,Customer 1193,Female,48,Oman,Muscat,12/20/2025 0:00,Corporate,Gold,24,3.9
C1194,Customer 1194,Male,39,Saudi Arabia,Riyadh,9/8/2023 0:00,SMB,Silver,21,4.4
C1195,Customer 1195,Female,35,Oman,Muscat,5/17/2021 0:00,SMB,Platinum,34,4.5
C1196,Customer 1196,Female,53,Kuwait,Kuwait City,4/19/2022 0:00,Consumer,Silver,13,3.9
C1197,Customer 1197,Female,48,Kuwait,Kuwait City,2/28/2024 0:00,Corporate,Silver,26,3.4
C1198,Customer 1198,Male,18,Bahrain,Manama,5/13/2025 0:00,Corporate,Platinum,22,4.6
C1199,Customer 1199,Female,48,Oman,Muscat,8/8/2025 0:00,Consumer,Platinum,48,3.6
C1200,Customer 1200,Female,65,Saudi Arabia,Dammam,11/26/2023 0:00,Corporate,Platinum,40,3.8
